Order ID,Customer ID,Customer Name,Segment,Order Date,Ship Date,Ship Mode,Region,State,Category,Product,Quantity,Unit Price,Discount (%),Sales,Profit,Payment Mode,Sales Person,Year,Month,Quarter,DayOfWeek,Profit Margin
7020,CUST1324,Customer_211,Consumer,2024-12-20,27-12-2024,Standard,East,West Bengal,Office Supplies,Binder,2,203,0.0,406.0,89.85,Credit Card,SalesPerson_14,2024,12,4,Friday,22.13054187192118
7021,CUST1242,Customer_430,Corporate,2024-09-24,01-10-2024,Express,West,Rajasthan,Office Supplies,Binder,2,2902,10.0,5223.6,1424.24,Net Banking,SalesPerson_14,2024,9,3,Tuesday,27.265487403323373
7022,CUST1366,Customer_196,Home Office,2023-04-25,01-05-2023,Express,North,Delhi,Furniture,Chair,2,1715,5.0,3258.5,416.93,Net Banking,SalesPerson_38,2023,4,2,Tuesday,12.795151143164032
7023,CUST1005,Customer_226,Home Office,2022-11-06,13-11-2022,Same Day,West,Gujarat,Office Supplies,Binder,5,2475,10.0,11137.5,2025.68,UPI,SalesPerson_12,2022,11,4,Sunday,18.187923681257015
7024,CUST1378,Customer_10,Consumer,2023-02-12,13-02-2023,Same Day,North,Delhi,Office Supplies,Binder,7,535,10.0,3370.5,201.88,Cash,SalesPerson_33,2023,2,1,Sunday,5.989615784008307
7025,CUST1140,Customer_431,Corporate,2023-09-15,17-09-2023,Same Day,South,Tamil Nadu,Furniture,Chair,6,2692,15.0,13729.2,2017.76,UPI,SalesPerson_2,2023,9,3,Friday,14.696850508405443
7026,CUST1993,Customer_290,Corporate,2024-09-17,21-09-2024,Standard,North,Delhi,Furniture,Desk,4,2180,10.0,7848.0,467.35,UPI,SalesPerson_19,2024,9,3,Tuesday,5.955020387359837
7027,CUST1624,Customer_219,Corporate,2022-07-18,24-07-2022,Same Day,West,Gujarat,Furniture,Sofa,4,2015,10.0,7254.0,1754.43,Net Banking,SalesPerson_9,2022,7,3,Monday,24.18569065343259
7028,CUST1068,Customer_109,Home Office,2023-03-11,16-03-2023,Express,North,Haryana,Electronics,Tablet,3,2792,15.0,7119.6,621.0,UPI,SalesPerson_27,2023,3,1,Saturday,8.722400134839035
7029,CUST1950,Customer_364,Home Office,2022-06-07,08-06-2022,Same Day,North,Haryana,Office Supplies,Pen,6,605,10.0,3267.0,663.89,Cash,SalesPerson_45,2022,6,2,Tuesday,20.321089684726047
7030,CUST1370,Customer_260,Consumer,2022-10-03,09-10-2022,Express,North,Delhi,Office Supplies,Binder,7,1621,0.0,11347.0,3442.36,Debit Card,SalesPerson_50,2022,10,4,Monday,30.337181633912046
7031,CUST1654,Customer_23,Home Office,2022-02-28,03-03-2022,Same Day,East,Odisha,Furniture,Desk,6,978,5.0,5574.6,1875.16,Net Banking,SalesPerson_49,2022,2,1,Monday,33.637570408639185
7032,CUST1291,Customer_443,Home Office,2024-07-13,19-07-2024,Express,West,Rajasthan,Office Supplies,Notebook,5,879,0.0,4395.0,697.83,Cash,SalesPerson_35,2024,7,3,Saturday,15.877815699658704
7033,CUST1146,Customer_225,Corporate,2023-06-12,14-06-2023,Same Day,West,Rajasthan,Office Supplies,Binder,7,348,10.0,2192.4,303.64,UPI,SalesPerson_11,2023,6,2,Monday,13.849662470352126
7034,CUST1426,Customer_402,Corporate,2024-04-16,19-04-2024,Standard,West,Maharashtra,Electronics,Laptop,3,2171,5.0,6187.35,1630.24,Net Banking,SalesPerson_7,2024,4,2,Tuesday,26.34795186954027
7035,CUST1122,Customer_352,Consumer,2024-03-31,02-04-2024,Same Day,West,Gujarat,Electronics,Mobile,9,2493,5.0,21315.15,5932.45,Debit Card,SalesPerson_6,2024,3,1,Sunday,27.832081876036526
7036,CUST1337,Customer_18,Home Office,2024-02-13,19-02-2024,Same Day,East,Odisha,Electronics,Laptop,5,323,15.0,1372.75,389.53,Cash,SalesPerson_1,2024,2,1,Tuesday,28.375887816426875
7037,CUST1707,Customer_244,Corporate,2022-01-04,08-01-2022,Standard,South,Kerala,Electronics,Mobile,1,903,5.0,857.85,92.03,Cash,SalesPerson_19,2022,1,1,Tuesday,10.72798274756659
7038,CUST1301,Customer_52,Home Office,2024-09-05,08-09-2024,Express,West,Rajasthan,Office Supplies,Notebook,4,1669,10.0,6008.4,551.23,Net Banking,SalesPerson_12,2024,9,3,Thursday,9.174322615005659
7039,CUST1115,Customer_199,Corporate,2023-08-07,11-08-2023,Standard,North,Delhi,Office Supplies,Pen,1,2229,0.0,2229.0,432.32,UPI,SalesPerson_34,2023,8,3,Monday,19.395244504262003
7040,CUST1957,Customer_63,Corporate,2024-05-04,10-05-2024,Same Day,North,Haryana,Electronics,Headphones,5,1360,0.0,6800.0,1709.41,UPI,SalesPerson_40,2024,5,2,Saturday,25.13838235294118
7041,CUST1755,Customer_483,Home Office,2023-03-31,06-04-2023,Same Day,South,Karnataka,Furniture,Table,8,1103,5.0,8382.8,2107.58,Net Banking,SalesPerson_44,2023,3,1,Friday,25.141718757455745
7042,CUST1608,Customer_440,Corporate,2024-01-05,08-01-2024,Express,East,West Bengal,Office Supplies,Pen,3,978,5.0,2787.3,417.35,Cash,SalesPerson_41,2024,1,1,Friday,14.973271624869946
7043,CUST1211,Customer_181,Home Office,2023-09-21,23-09-2023,Express,South,Karnataka,Electronics,Mobile,9,2357,0.0,21213.0,1343.54,Debit Card,SalesPerson_21,2023,9,3,Thursday,6.333569037854146
7044,CUST1138,Customer_367,Consumer,2023-09-24,28-09-2023,Same Day,East,Odisha,Furniture,Table,9,427,15.0,3266.55,422.71,Net Banking,SalesPerson_6,2023,9,3,Sunday,12.940564203823604
7045,CUST1441,Customer_407,Corporate,2022-12-13,20-12-2022,Express,South,Karnataka,Office Supplies,Binder,8,184,5.0,1398.4,242.75,Credit Card,SalesPerson_41,2022,12,4,Tuesday,17.35912471395881
7046,CUST1380,Customer_492,Corporate,2024-10-05,12-10-2024,Same Day,East,Assam,Electronics,Laptop,4,650,10.0,2340.0,147.45,Credit Card,SalesPerson_27,2024,10,4,Saturday,6.30128205128205
7047,CUST1564,Customer_84,Consumer,2024-01-18,19-01-2024,Express,North,Delhi,Furniture,Desk,9,2554,15.0,19538.1,3745.29,Credit Card,SalesPerson_12,2024,1,1,Thursday,19.169161791576457
7048,CUST1579,Customer_366,Corporate,2024-03-11,17-03-2024,Same Day,South,Karnataka,Office Supplies,Pen,9,2642,10.0,21400.2,2463.43,Cash,SalesPerson_3,2024,3,1,Monday,11.511247558434032
7049,CUST1812,Customer_255,Consumer,2023-08-12,15-08-2023,Express,West,Gujarat,Furniture,Chair,3,2023,5.0,5765.55,1498.41,Debit Card,SalesPerson_17,2023,8,3,Saturday,25.989020995395062
7050,CUST1210,Customer_54,Corporate,2022-09-19,21-09-2022,Same Day,West,Rajasthan,Office Supplies,Pen,5,2648,10.0,11916.0,3511.79,Cash,SalesPerson_48,2022,9,3,Monday,29.471215172876803
7051,CUST1237,Customer_480,Consumer,2024-05-14,15-05-2024,Express,West,Rajasthan,Furniture,Chair,3,2790,5.0,7951.5,1639.21,Cash,SalesPerson_34,2024,5,2,Tuesday,20.615104068414766
7052,CUST1095,Customer_344,Corporate,2024-10-01,05-10-2024,Standard,East,West Bengal,Furniture,Chair,2,818,5.0,1554.2,503.69,Debit Card,SalesPerson_37,2024,10,4,Tuesday,32.40831295843521
7053,CUST1435,Customer_456,Consumer,2022-02-22,27-02-2022,Same Day,South,Tamil Nadu,Furniture,Desk,10,331,5.0,3144.5,531.41,Net Banking,SalesPerson_36,2022,2,1,Tuesday,16.8996660836381
7054,CUST1697,Customer_64,Consumer,2024-08-19,24-08-2024,Same Day,South,Tamil Nadu,Electronics,Laptop,9,2524,10.0,20444.4,2197.98,Cash,SalesPerson_26,2024,8,3,Monday,10.75101250220109
7055,CUST1416,Customer_320,Home Office,2022-07-16,19-07-2022,Standard,East,Assam,Office Supplies,Printer Paper,10,1242,15.0,10557.0,2401.06,Credit Card,SalesPerson_43,2022,7,3,Saturday,22.743771904897226
7056,CUST1808,Customer_472,Home Office,2023-09-05,12-09-2023,Standard,East,West Bengal,Electronics,Mobile,5,2758,5.0,13100.5,2153.52,Debit Card,SalesPerson_43,2023,9,3,Tuesday,16.43845654746002
7057,CUST1553,Customer_408,Home Office,2024-05-01,07-05-2024,Standard,East,Assam,Furniture,Sofa,7,799,0.0,5593.0,1282.38,Cash,SalesPerson_27,2024,5,2,Wednesday,22.928303236188093
7058,CUST1100,Customer_150,Home Office,2023-07-13,20-07-2023,Express,South,Kerala,Furniture,Chair,7,974,5.0,6477.1,2189.43,Credit Card,SalesPerson_4,2023,7,3,Thursday,33.802627719195314
7059,CUST1517,Customer_130,Corporate,2024-03-27,03-04-2024,Same Day,West,Rajasthan,Furniture,Desk,9,1209,5.0,10336.95,1854.68,Net Banking,SalesPerson_38,2024,3,1,Wednesday,17.94223634631105
7060,CUST1374,Customer_77,Consumer,2024-08-15,17-08-2024,Same Day,West,Maharashtra,Furniture,Chair,8,1870,15.0,12716.0,1602.17,Cash,SalesPerson_27,2024,8,3,Thursday,12.599638251022336
7061,CUST1247,Customer_348,Corporate,2023-04-02,08-04-2023,Same Day,North,Haryana,Electronics,Headphones,5,565,0.0,2825.0,180.38,Net Banking,SalesPerson_34,2023,4,2,Sunday,6.385132743362831
7062,CUST1252,Customer_372,Consumer,2024-04-14,16-04-2024,Standard,East,Assam,Electronics,Headphones,9,2925,15.0,22376.25,5264.92,Net Banking,SalesPerson_25,2024,4,2,Sunday,23.529054242779736
7063,CUST1105,Customer_154,Home Office,2023-05-09,10-05-2023,Express,West,Maharashtra,Office Supplies,Binder,1,2505,5.0,2379.75,228.65,UPI,SalesPerson_6,2023,5,2,Tuesday,9.608152116818994
7064,CUST1348,Customer_260,Corporate,2024-10-04,09-10-2024,Express,South,Tamil Nadu,Electronics,Laptop,5,572,10.0,2574.0,234.53,Net Banking,SalesPerson_7,2024,10,4,Friday,9.111499611499612
7065,CUST1258,Customer_62,Home Office,2022-06-30,06-07-2022,Same Day,West,Maharashtra,Electronics,Headphones,6,257,5.0,1464.9,375.64,Credit Card,SalesPerson_9,2022,6,2,Thursday,25.642705986756773
7066,CUST1327,Customer_6,Corporate,2023-08-27,02-09-2023,Express,East,West Bengal,Electronics,Tablet,3,2603,0.0,7809.0,625.87,Credit Card,SalesPerson_34,2023,8,3,Sunday,8.014726597515686
7067,CUST1136,Customer_100,Home Office,2023-10-07,09-10-2023,Standard,South,Kerala,Office Supplies,Printer Paper,6,2820,15.0,14382.0,2741.82,UPI,SalesPerson_37,2023,10,4,Saturday,19.064246975385903
7068,CUST1450,Customer_438,Home Office,2023-07-17,19-07-2023,Express,South,Kerala,Electronics,Tablet,6,1065,0.0,6390.0,1817.57,Credit Card,SalesPerson_34,2023,7,3,Monday,28.443974960876368
7069,CUST1913,Customer_442,Corporate,2022-12-08,13-12-2022,Same Day,East,Odisha,Office Supplies,Binder,6,2145,10.0,11583.0,2399.61,Net Banking,SalesPerson_19,2022,12,4,Thursday,20.716653716653717
7070,CUST1687,Customer_197,Consumer,2023-11-05,10-11-2023,Express,West,Gujarat,Furniture,Sofa,5,629,0.0,3145.0,171.24,Debit Card,SalesPerson_30,2023,11,4,Sunday,5.44483306836248
7071,CUST1075,Customer_500,Corporate,2023-08-26,28-08-2023,Standard,East,Odisha,Office Supplies,Pen,7,1806,15.0,10745.7,900.19,Debit Card,SalesPerson_14,2023,8,3,Saturday,8.377211349656141
7072,CUST1277,Customer_359,Home Office,2024-12-18,24-12-2024,Express,East,West Bengal,Electronics,Laptop,6,2030,5.0,11571.0,2005.66,Net Banking,SalesPerson_25,2024,12,4,Wednesday,17.333506179241205
7073,CUST1159,Customer_213,Corporate,2024-07-06,08-07-2024,Express,East,West Bengal,Furniture,Chair,6,2987,15.0,15233.7,3547.0,Net Banking,SalesPerson_15,2024,7,3,Saturday,23.28390345090162
7074,CUST1544,Customer_326,Home Office,2024-02-13,17-02-2024,Same Day,North,Haryana,Office Supplies,Pen,7,2929,0.0,20503.0,6100.08,Debit Card,SalesPerson_21,2024,2,1,Tuesday,29.752133834073064
7075,CUST1510,Customer_74,Consumer,2022-12-29,01-01-2023,Standard,North,Delhi,Furniture,Chair,5,1787,10.0,8041.5,814.23,UPI,SalesPerson_28,2022,12,4,Thursday,10.12534974818131
7076,CUST1309,Customer_213,Consumer,2023-03-14,17-03-2023,Same Day,South,Karnataka,Furniture,Chair,9,676,15.0,5171.4,688.17,Cash,SalesPerson_32,2023,3,1,Tuesday,13.30722821673048
7077,CUST1900,Customer_317,Corporate,2023-07-16,19-07-2023,Same Day,East,Odisha,Furniture,Table,5,889,10.0,4000.5,566.34,Net Banking,SalesPerson_34,2023,7,3,Sunday,14.156730408698914
7078,CUST1639,Customer_463,Home Office,2022-10-18,20-10-2022,Same Day,South,Karnataka,Electronics,Laptop,1,1444,10.0,1299.6,270.63,Credit Card,SalesPerson_48,2022,10,4,Tuesday,20.82409972299169
7079,CUST1940,Customer_182,Home Office,2022-04-03,05-04-2022,Express,West,Maharashtra,Office Supplies,Printer Paper,3,2471,15.0,6301.05,909.31,Net Banking,SalesPerson_10,2022,4,2,Sunday,14.431086882345005
7080,CUST1514,Customer_39,Corporate,2024-02-19,25-02-2024,Same Day,South,Kerala,Furniture,Desk,1,302,15.0,256.7,79.27,Credit Card,SalesPerson_27,2024,2,1,Monday,30.880405142189325
7081,CUST1398,Customer_330,Consumer,2022-09-30,01-10-2022,Same Day,West,Rajasthan,Furniture,Table,7,2890,5.0,19218.5,3731.43,UPI,SalesPerson_35,2022,9,3,Friday,19.415823295262378
7082,CUST1315,Customer_59,Consumer,2023-05-21,27-05-2023,Same Day,North,Haryana,Electronics,Tablet,5,2032,10.0,9144.0,1470.5,UPI,SalesPerson_48,2023,5,2,Sunday,16.081583552055992
7083,CUST1399,Customer_324,Consumer,2022-06-25,01-07-2022,Same Day,West,Maharashtra,Office Supplies,Binder,4,1694,10.0,6098.4,1687.85,Net Banking,SalesPerson_6,2022,6,2,Saturday,27.676931654204385
7084,CUST1915,Customer_6,Consumer,2022-07-30,05-08-2022,Express,West,Gujarat,Electronics,Tablet,6,2162,0.0,12972.0,4423.53,Net Banking,SalesPerson_38,2022,7,3,Saturday,34.100601295097135
7085,CUST1960,Customer_202,Home Office,2023-03-07,10-03-2023,Standard,East,West Bengal,Office Supplies,Binder,4,2461,5.0,9351.8,1492.2,Credit Card,SalesPerson_2,2023,3,1,Tuesday,15.956286490301332
7086,CUST1206,Customer_374,Home Office,2024-05-05,08-05-2024,Same Day,South,Karnataka,Furniture,Chair,1,1946,15.0,1654.1,451.18,Credit Card,SalesPerson_2,2024,5,2,Sunday,27.276464542651595
7087,CUST1837,Customer_78,Corporate,2022-01-24,25-01-2022,Same Day,North,Haryana,Office Supplies,Pen,10,930,10.0,8370.0,2477.15,Net Banking,SalesPerson_23,2022,1,1,Monday,29.595579450418164
7088,CUST1368,Customer_61,Corporate,2022-09-29,03-10-2022,Same Day,South,Karnataka,Furniture,Chair,7,573,5.0,3810.45,965.28,UPI,SalesPerson_35,2022,9,3,Thursday,25.332441050269654
7089,CUST1725,Customer_307,Corporate,2022-01-08,09-01-2022,Express,West,Rajasthan,Electronics,Headphones,2,1481,0.0,2962.0,990.41,Debit Card,SalesPerson_43,2022,1,1,Saturday,33.43720459149224
7090,CUST1783,Customer_419,Corporate,2024-07-27,31-07-2024,Express,North,Haryana,Office Supplies,Binder,9,2977,15.0,22774.05,2845.85,Credit Card,SalesPerson_35,2024,7,3,Saturday,12.496020690215397
7091,CUST1375,Customer_89,Consumer,2023-07-12,13-07-2023,Same Day,West,Gujarat,Furniture,Chair,7,999,10.0,6293.7,1178.61,Credit Card,SalesPerson_48,2023,7,3,Wednesday,18.726822060155392
7092,CUST1927,Customer_240,Consumer,2022-11-02,05-11-2022,Express,North,Punjab,Furniture,Desk,6,1817,15.0,9266.7,2623.01,Credit Card,SalesPerson_47,2022,11,4,Wednesday,28.305761490066583
7093,CUST1700,Customer_84,Home Office,2022-09-11,13-09-2022,Same Day,North,Punjab,Electronics,Headphones,2,2308,0.0,4616.0,548.32,Cash,SalesPerson_7,2022,9,3,Sunday,11.878682842287697
7094,CUST1127,Customer_385,Corporate,2024-08-20,25-08-2024,Standard,North,Delhi,Electronics,Headphones,1,445,10.0,400.5,70.28,Credit Card,SalesPerson_49,2024,8,3,Tuesday,17.548064918851438
7095,CUST1781,Customer_303,Consumer,2022-01-26,01-02-2022,Same Day,South,Tamil Nadu,Electronics,Headphones,2,1725,5.0,3277.5,279.87,UPI,SalesPerson_25,2022,1,1,Wednesday,8.539130434782608
7096,CUST1511,Customer_291,Home Office,2022-07-15,21-07-2022,Express,West,Gujarat,Furniture,Desk,9,807,0.0,7263.0,720.62,Debit Card,SalesPerson_46,2022,7,3,Friday,9.921795401349305
7097,CUST1530,Customer_109,Consumer,2023-10-30,05-11-2023,Same Day,North,Haryana,Office Supplies,Pen,3,1392,15.0,3549.6,375.01,Credit Card,SalesPerson_17,2023,10,4,Monday,10.564852377732702
7098,CUST1414,Customer_44,Corporate,2023-01-30,01-02-2023,Express,East,West Bengal,Furniture,Chair,7,1588,0.0,11116.0,1649.86,Net Banking,SalesPerson_34,2023,1,1,Monday,14.842209427851744
7099,CUST1610,Customer_299,Home Office,2024-06-27,02-07-2024,Standard,South,Tamil Nadu,Electronics,Headphones,3,2089,5.0,5953.65,447.92,Net Banking,SalesPerson_3,2024,6,2,Thursday,7.523452000033594
7100,CUST1839,Customer_236,Consumer,2022-10-07,11-10-2022,Standard,West,Gujarat,Furniture,Table,1,2834,0.0,2834.0,449.59,Credit Card,SalesPerson_17,2022,10,4,Friday,15.864149611856032
7101,CUST1504,Customer_190,Consumer,2024-11-22,23-11-2024,Standard,South,Karnataka,Office Supplies,Notebook,10,1498,10.0,13482.0,2924.72,Credit Card,SalesPerson_40,2024,11,4,Friday,21.693517282302327
7102,CUST1000,Customer_193,Home Office,2022-05-22,23-05-2022,Same Day,East,Assam,Furniture,Chair,6,2814,15.0,14351.4,3274.87,Net Banking,SalesPerson_11,2022,5,2,Sunday,22.81916746798222
7103,CUST1460,Customer_151,Corporate,2024-06-18,20-06-2024,Same Day,East,West Bengal,Office Supplies,Binder,8,514,15.0,3495.2,1037.72,Debit Card,SalesPerson_9,2024,6,2,Tuesday,29.689860379949646
7104,CUST1117,Customer_46,Home Office,2024-05-30,04-06-2024,Standard,North,Punjab,Electronics,Mobile,4,1149,10.0,4136.4,1291.89,Net Banking,SalesPerson_22,2024,5,2,Thursday,31.232230925442416
7105,CUST1754,Customer_219,Home Office,2022-06-13,14-06-2022,Standard,East,West Bengal,Electronics,Mobile,1,2374,15.0,2017.9,645.53,Cash,SalesPerson_44,2022,6,2,Monday,31.990187819019773
7106,CUST1743,Customer_108,Home Office,2022-08-10,16-08-2022,Same Day,South,Kerala,Office Supplies,Notebook,4,2369,15.0,8054.6,2477.46,UPI,SalesPerson_41,2022,8,3,Wednesday,30.75832443572617
7107,CUST1924,Customer_388,Home Office,2024-01-02,08-01-2024,Express,South,Karnataka,Electronics,Laptop,9,1264,10.0,10238.4,3175.7,Net Banking,SalesPerson_17,2024,1,1,Tuesday,31.017541803406782
7108,CUST1085,Customer_113,Corporate,2023-11-08,10-11-2023,Express,North,Delhi,Electronics,Headphones,6,1014,10.0,5475.6,371.18,Cash,SalesPerson_28,2023,11,4,Wednesday,6.778800496749214
7109,CUST1513,Customer_51,Consumer,2022-07-13,16-07-2022,Express,West,Rajasthan,Electronics,Mobile,1,895,15.0,760.75,148.93,Credit Card,SalesPerson_44,2022,7,3,Wednesday,19.576733486690767
7110,CUST1756,Customer_59,Consumer,2022-11-03,06-11-2022,Standard,East,West Bengal,Electronics,Tablet,8,1835,0.0,14680.0,1691.81,UPI,SalesPerson_30,2022,11,4,Thursday,11.52459128065395
7111,CUST1225,Customer_8,Home Office,2023-07-24,28-07-2023,Express,North,Haryana,Electronics,Headphones,3,2457,15.0,6265.35,2178.21,Credit Card,SalesPerson_28,2023,7,3,Monday,34.76597476597477
7112,CUST1574,Customer_162,Home Office,2023-05-20,24-05-2023,Same Day,East,Odisha,Electronics,Tablet,6,2714,10.0,14655.6,3609.19,UPI,SalesPerson_35,2023,5,2,Saturday,24.62669559758727
7113,CUST1004,Customer_428,Home Office,2024-04-12,18-04-2024,Standard,West,Maharashtra,Office Supplies,Binder,10,620,5.0,5890.0,1779.68,Net Banking,SalesPerson_13,2024,4,2,Friday,30.21528013582343
7114,CUST1064,Customer_439,Consumer,2024-05-12,17-05-2024,Same Day,South,Karnataka,Office Supplies,Binder,2,2829,0.0,5658.0,584.23,Cash,SalesPerson_45,2024,5,2,Sunday,10.325733474726052
7115,CUST1305,Customer_398,Home Office,2024-09-11,17-09-2024,Standard,North,Punjab,Furniture,Sofa,4,2020,0.0,8080.0,1782.51,Cash,SalesPerson_29,2024,9,3,Wednesday,22.060767326732673
7116,CUST1293,Customer_4,Corporate,2024-01-27,03-02-2024,Express,North,Punjab,Office Supplies,Pen,9,1950,15.0,14917.5,4849.11,UPI,SalesPerson_46,2024,1,1,Saturday,32.50618401206636
7117,CUST1538,Customer_205,Consumer,2022-04-13,19-04-2022,Same Day,North,Delhi,Furniture,Table,2,2839,10.0,5110.2,1489.08,Credit Card,SalesPerson_17,2022,4,2,Wednesday,29.13936832217917
7118,CUST1309,Customer_333,Home Office,2023-08-20,26-08-2023,Same Day,West,Gujarat,Office Supplies,Binder,10,1229,15.0,10446.5,2889.08,Debit Card,SalesPerson_19,2023,8,3,Sunday,27.65596132676016
7119,CUST1803,Customer_250,Corporate,2023-01-14,16-01-2023,Same Day,West,Maharashtra,Electronics,Mobile,5,1212,15.0,5151.0,453.03,Debit Card,SalesPerson_44,2023,1,1,Saturday,8.794991263832266
7120,CUST1496,Customer_3,Home Office,2024-10-06,08-10-2024,Same Day,South,Karnataka,Furniture,Chair,3,996,5.0,2838.6,622.86,Net Banking,SalesPerson_11,2024,10,4,Sunday,21.9425068695836
7121,CUST1950,Customer_369,Home Office,2023-05-10,16-05-2023,Express,West,Gujarat,Office Supplies,Printer Paper,1,2951,15.0,2508.35,567.02,UPI,SalesPerson_22,2023,5,2,Wednesday,22.605298303665755
7122,CUST1072,Customer_117,Consumer,2024-12-22,26-12-2024,Same Day,West,Maharashtra,Office Supplies,Notebook,9,294,5.0,2513.7,696.25,Cash,SalesPerson_49,2024,12,4,Sunday,27.698213788439354
7123,CUST1044,Customer_20,Home Office,2024-10-31,04-11-2024,Standard,West,Rajasthan,Electronics,Laptop,7,2193,0.0,15351.0,5005.88,Net Banking,SalesPerson_9,2024,10,4,Thursday,32.60947169565501
7124,CUST1108,Customer_483,Consumer,2024-09-03,07-09-2024,Standard,South,Karnataka,Electronics,Headphones,4,1407,15.0,4783.8,1094.71,Net Banking,SalesPerson_32,2024,9,3,Tuesday,22.883690789748734
7125,CUST1731,Customer_409,Home Office,2023-08-20,25-08-2023,Standard,South,Karnataka,Electronics,Mobile,1,2890,10.0,2601.0,142.99,Debit Card,SalesPerson_47,2023,8,3,Sunday,5.4975009611687815
7126,CUST1332,Customer_202,Home Office,2022-07-11,17-07-2022,Same Day,South,Tamil Nadu,Furniture,Sofa,8,1742,10.0,12542.4,1272.8,Net Banking,SalesPerson_11,2022,7,3,Monday,10.147978058425819
7127,CUST1864,Customer_270,Corporate,2024-03-29,03-04-2024,Same Day,East,West Bengal,Electronics,Headphones,5,1160,10.0,5220.0,1070.47,Cash,SalesPerson_9,2024,3,1,Friday,20.507088122605367
7128,CUST1112,Customer_334,Corporate,2023-11-22,24-11-2023,Same Day,West,Rajasthan,Electronics,Headphones,10,1745,10.0,15705.0,3452.6,Net Banking,SalesPerson_15,2023,11,4,Wednesday,21.984081502706143
7129,CUST1726,Customer_112,Consumer,2022-09-13,19-09-2022,Standard,West,Maharashtra,Office Supplies,Notebook,7,1748,0.0,12236.0,684.69,Cash,SalesPerson_6,2022,9,3,Tuesday,5.595701209545603
7130,CUST1003,Customer_160,Home Office,2023-03-05,12-03-2023,Same Day,West,Gujarat,Furniture,Sofa,6,2605,5.0,14848.5,2720.09,Credit Card,SalesPerson_6,2023,3,1,Sunday,18.31895477657676
