Order ID,Customer ID,Customer Name,Segment,Order Date,Ship Date,Ship Mode,Region,State,Category,Product,Quantity,Unit Price,Discount (%),Sales,Profit,Payment Mode,Sales Person
6352,CUST1820,Customer_409,Consumer,12-04-2022,18-04-2022,Same Day,South,Kerala,Office Supplies,Binder,10,1775,15,15087.5,3742.82,Credit Card,SalesPerson_41
6353,CUST1671,Customer_413,Corporate,23-11-2022,29-11-2022,Express,West,Maharashtra,Furniture,Desk,5,562,5,2669.5,635.87,Cash,SalesPerson_16
6354,CUST1322,Customer_231,Consumer,31-12-2022,07-01-2023,Express,East,Assam,Office Supplies,Printer Paper,6,1073,5,6116.1,999.3,Cash,SalesPerson_4
6355,CUST1554,Customer_335,Home Office,09-05-2024,12-05-2024,Standard,East,Assam,Electronics,Tablet,4,471,0,1884,340.05,UPI,SalesPerson_37
6356,CUST1826,Customer_499,Home Office,27-08-2022,31-08-2022,Express,North,Delhi,Electronics,Tablet,7,1088,0,7616,441.8,Net Banking,SalesPerson_42
6357,CUST1006,Customer_401,Corporate,17-04-2024,18-04-2024,Same Day,North,Delhi,Furniture,Table,7,1973,15,11739.35,732.51,Cash,SalesPerson_25
6358,CUST1408,Customer_226,Consumer,07-06-2023,10-06-2023,Express,South,Kerala,Office Supplies,Printer Paper,4,1636,15,5562.4,1091.64,Credit Card,SalesPerson_48
6359,CUST1307,Customer_154,Consumer,07-12-2024,12-12-2024,Same Day,North,Punjab,Office Supplies,Binder,3,2483,5,7076.55,1680.51,Cash,SalesPerson_46
6360,CUST1404,Customer_105,Consumer,05-12-2024,10-12-2024,Same Day,North,Delhi,Furniture,Table,6,2632,15,13423.2,1224.65,UPI,SalesPerson_47
6361,CUST1637,Customer_45,Home Office,21-01-2023,23-01-2023,Express,North,Delhi,Furniture,Desk,7,1743,0,12201,1894.22,Net Banking,SalesPerson_2
6362,CUST1859,Customer_346,Home Office,23-05-2022,24-05-2022,Express,East,Assam,Electronics,Headphones,2,2062,5,3917.8,978.41,Net Banking,SalesPerson_10
6363,CUST1758,Customer_93,Consumer,24-09-2022,01-10-2022,Same Day,South,Karnataka,Electronics,Headphones,9,1671,0,15039,3285.98,Debit Card,SalesPerson_29
6364,CUST1154,Customer_443,Home Office,01-01-2023,07-01-2023,Express,North,Haryana,Electronics,Laptop,7,1576,5,10480.4,3344.82,Credit Card,SalesPerson_13
6365,CUST1804,Customer_56,Corporate,29-05-2023,03-06-2023,Standard,South,Kerala,Office Supplies,Pen,6,1642,5,9359.4,1985.27,Cash,SalesPerson_14
6366,CUST1126,Customer_438,Home Office,30-07-2024,03-08-2024,Standard,East,Assam,Office Supplies,Pen,7,566,5,3763.9,1279.09,Cash,SalesPerson_20
6367,CUST1208,Customer_30,Home Office,06-11-2023,12-11-2023,Same Day,West,Rajasthan,Furniture,Desk,4,807,0,3228,684.66,UPI,SalesPerson_36
6368,CUST1124,Customer_149,Corporate,16-08-2024,20-08-2024,Express,South,Kerala,Electronics,Mobile,10,2858,0,28580,7635.03,Cash,SalesPerson_40
6369,CUST1432,Customer_108,Consumer,02-11-2024,09-11-2024,Express,South,Kerala,Electronics,Headphones,9,1623,10,13146.3,3041.51,UPI,SalesPerson_8
6370,CUST1738,Customer_476,Consumer,14-05-2024,20-05-2024,Same Day,West,Rajasthan,Furniture,Chair,5,1638,5,7780.5,1756.22,Cash,SalesPerson_10
6371,CUST1997,Customer_342,Consumer,28-04-2022,04-05-2022,Standard,East,Assam,Furniture,Sofa,2,2159,10,3886.2,512.01,Net Banking,SalesPerson_9
6372,CUST1065,Customer_413,Consumer,10-08-2022,15-08-2022,Standard,West,Maharashtra,Office Supplies,Notebook,1,2387,10,2148.3,579.58,UPI,SalesPerson_13
6373,CUST1900,Customer_35,Consumer,14-01-2022,21-01-2022,Same Day,West,Maharashtra,Office Supplies,Pen,7,928,10,5846.4,1329.19,Debit Card,SalesPerson_27
6374,CUST1039,Customer_381,Corporate,25-05-2024,28-05-2024,Same Day,East,Odisha,Electronics,Tablet,1,1029,15,874.65,211.92,UPI,SalesPerson_45
6375,CUST1241,Customer_229,Consumer,15-12-2022,17-12-2022,Standard,East,West Bengal,Electronics,Tablet,8,1498,0,11984,2109.4,Cash,SalesPerson_14
6376,CUST1778,Customer_139,Corporate,13-10-2023,14-10-2023,Standard,East,Assam,Furniture,Chair,5,1585,15,6736.25,2249.12,Credit Card,SalesPerson_10
6377,CUST1854,Customer_222,Home Office,15-08-2023,18-08-2023,Same Day,North,Haryana,Electronics,Headphones,6,1084,5,6178.8,1125.09,Net Banking,SalesPerson_13
6378,CUST1870,Customer_161,Corporate,10-11-2023,13-11-2023,Express,North,Delhi,Office Supplies,Binder,2,373,15,634.1,57.47,Cash,SalesPerson_29
6379,CUST1381,Customer_358,Home Office,30-10-2022,02-11-2022,Standard,South,Kerala,Electronics,Mobile,6,136,5,775.2,185.37,Net Banking,SalesPerson_37
6380,CUST1487,Customer_258,Corporate,20-12-2023,24-12-2023,Same Day,North,Delhi,Electronics,Mobile,9,1856,5,15868.8,2793.69,Credit Card,SalesPerson_4
6381,CUST1332,Customer_141,Corporate,24-11-2022,26-11-2022,Standard,West,Rajasthan,Office Supplies,Pen,6,2428,15,12382.8,1162.13,Cash,SalesPerson_1
6382,CUST1256,Customer_277,Consumer,03-01-2024,04-01-2024,Standard,West,Rajasthan,Furniture,Desk,8,2217,5,16849.2,4883.52,UPI,SalesPerson_24
6383,CUST1047,Customer_89,Consumer,02-03-2023,08-03-2023,Same Day,South,Kerala,Furniture,Chair,7,484,5,3218.6,527.57,Net Banking,SalesPerson_16
6384,CUST1587,Customer_265,Corporate,07-02-2022,13-02-2022,Same Day,North,Punjab,Office Supplies,Notebook,5,1082,10,4869,1317.25,Debit Card,SalesPerson_48
6385,CUST1011,Customer_159,Home Office,03-07-2024,10-07-2024,Same Day,East,Assam,Electronics,Mobile,3,1186,0,3558,631.31,Cash,SalesPerson_47
6386,CUST1050,Customer_467,Home Office,20-09-2023,23-09-2023,Standard,North,Haryana,Office Supplies,Pen,6,2292,5,13064.4,3828.67,Net Banking,SalesPerson_49
6387,CUST1580,Customer_203,Home Office,24-04-2023,01-05-2023,Express,North,Delhi,Furniture,Chair,10,2864,10,25776,3082.07,Debit Card,SalesPerson_18
6388,CUST1564,Customer_46,Consumer,16-04-2023,19-04-2023,Same Day,South,Tamil Nadu,Furniture,Desk,1,506,15,430.1,143.35,Cash,SalesPerson_10
6389,CUST1862,Customer_439,Corporate,23-05-2023,24-05-2023,Standard,West,Gujarat,Electronics,Mobile,4,1175,5,4465,284.73,Net Banking,SalesPerson_7
6390,CUST1280,Customer_361,Corporate,15-03-2023,18-03-2023,Same Day,West,Gujarat,Office Supplies,Printer Paper,7,1732,5,11517.8,1209.6,Credit Card,SalesPerson_34
6391,CUST1544,Customer_230,Home Office,11-09-2023,18-09-2023,Express,West,Maharashtra,Furniture,Sofa,10,2474,5,23503,4817.94,Net Banking,SalesPerson_21
6392,CUST1763,Customer_303,Corporate,24-09-2022,01-10-2022,Standard,North,Haryana,Office Supplies,Binder,9,468,10,3790.8,342.01,UPI,SalesPerson_47
6393,CUST1025,Customer_414,Corporate,13-02-2022,20-02-2022,Standard,West,Gujarat,Electronics,Headphones,9,890,10,7209,2243.47,Credit Card,SalesPerson_2
6394,CUST1201,Customer_286,Corporate,15-09-2024,19-09-2024,Standard,South,Kerala,Electronics,Headphones,10,843,5,8008.5,685.62,UPI,SalesPerson_28
6395,CUST1971,Customer_412,Home Office,16-12-2023,22-12-2023,Same Day,East,Odisha,Office Supplies,Pen,2,2584,15,4392.8,980.84,Credit Card,SalesPerson_39
6396,CUST1180,Customer_286,Consumer,10-09-2024,15-09-2024,Same Day,East,West Bengal,Electronics,Tablet,5,2397,15,10187.25,2939.64,UPI,SalesPerson_28
6397,CUST1496,Customer_493,Home Office,20-02-2023,26-02-2023,Standard,East,Odisha,Electronics,Tablet,1,739,5,702.05,65.95,Cash,SalesPerson_6
6398,CUST1448,Customer_324,Home Office,09-10-2024,16-10-2024,Express,West,Rajasthan,Electronics,Laptop,9,1739,5,14868.45,892.22,Cash,SalesPerson_33
6399,CUST1839,Customer_469,Home Office,02-01-2023,09-01-2023,Express,North,Punjab,Office Supplies,Printer Paper,2,2343,5,4451.7,1537.22,UPI,SalesPerson_44
6400,CUST1721,Customer_413,Consumer,31-05-2022,04-06-2022,Same Day,West,Gujarat,Furniture,Table,5,941,10,4234.5,299.92,Credit Card,SalesPerson_49
6401,CUST1683,Customer_202,Consumer,26-01-2022,01-02-2022,Express,West,Gujarat,Electronics,Laptop,9,2714,0,24426,3293.02,Debit Card,SalesPerson_4
6402,CUST1301,Customer_220,Corporate,16-02-2024,21-02-2024,Same Day,South,Tamil Nadu,Furniture,Sofa,3,2377,15,6061.35,961.83,Credit Card,SalesPerson_19
6403,CUST1949,Customer_225,Consumer,12-11-2024,15-11-2024,Standard,West,Rajasthan,Furniture,Desk,3,2793,15,7122.15,441.68,Net Banking,SalesPerson_16
6404,CUST1977,Customer_411,Corporate,04-10-2024,06-10-2024,Same Day,North,Punjab,Electronics,Headphones,6,2203,10,11896.2,3106.57,UPI,SalesPerson_23
6405,CUST1815,Customer_357,Home Office,02-09-2023,06-09-2023,Express,North,Punjab,Electronics,Laptop,9,306,10,2478.6,135.26,Credit Card,SalesPerson_42
6406,CUST1147,Customer_416,Corporate,27-03-2022,01-04-2022,Express,East,Odisha,Office Supplies,Printer Paper,8,1686,15,11464.8,1093.23,Debit Card,SalesPerson_32
6407,CUST1334,Customer_158,Corporate,19-06-2022,23-06-2022,Express,West,Gujarat,Electronics,Mobile,2,1110,15,1887,237.21,Net Banking,SalesPerson_4
6408,CUST1110,Customer_411,Consumer,21-01-2023,28-01-2023,Same Day,South,Kerala,Electronics,Headphones,10,2143,5,20358.5,2068.32,UPI,SalesPerson_23
6409,CUST1427,Customer_160,Home Office,21-09-2023,27-09-2023,Same Day,East,West Bengal,Electronics,Tablet,8,1568,15,10662.4,2581.2,Debit Card,SalesPerson_47
6410,CUST1549,Customer_312,Consumer,29-12-2022,30-12-2022,Express,West,Rajasthan,Office Supplies,Binder,3,444,10,1198.8,247.54,UPI,SalesPerson_11
6411,CUST1825,Customer_1,Consumer,02-09-2024,04-09-2024,Express,South,Karnataka,Furniture,Chair,3,1954,5,5568.9,1055.44,Net Banking,SalesPerson_5
6412,CUST1058,Customer_117,Corporate,16-09-2023,18-09-2023,Same Day,West,Gujarat,Furniture,Table,8,422,10,3038.4,535.19,Cash,SalesPerson_43
6413,CUST1042,Customer_342,Corporate,27-02-2024,02-03-2024,Same Day,South,Karnataka,Furniture,Sofa,2,2574,5,4890.6,1269.22,Net Banking,SalesPerson_19
6414,CUST1939,Customer_88,Home Office,04-05-2024,09-05-2024,Same Day,North,Delhi,Office Supplies,Pen,6,961,15,4901.1,1464.22,Credit Card,SalesPerson_36
6415,CUST1805,Customer_110,Corporate,29-09-2023,05-10-2023,Express,South,Tamil Nadu,Furniture,Table,6,443,5,2525.1,517.27,UPI,SalesPerson_4
6416,CUST1234,Customer_236,Home Office,28-11-2024,03-12-2024,Express,East,Assam,Electronics,Mobile,8,2387,5,18141.2,2293.34,Credit Card,SalesPerson_47
6417,CUST1309,Customer_480,Home Office,13-09-2024,17-09-2024,Express,West,Gujarat,Furniture,Desk,9,1026,15,7848.9,885.93,Cash,SalesPerson_14
6418,CUST1601,Customer_432,Consumer,30-10-2022,01-11-2022,Express,North,Punjab,Office Supplies,Pen,2,1556,10,2800.8,955.64,Net Banking,SalesPerson_23
6419,CUST1833,Customer_347,Corporate,02-05-2024,03-05-2024,Express,South,Kerala,Furniture,Table,4,2602,10,9367.2,470.23,Cash,SalesPerson_29
6420,CUST1538,Customer_364,Corporate,14-07-2022,19-07-2022,Express,North,Delhi,Electronics,Mobile,4,299,15,1016.6,74.18,Debit Card,SalesPerson_33
6421,CUST1830,Customer_56,Corporate,26-09-2022,01-10-2022,Same Day,West,Gujarat,Electronics,Tablet,8,122,10,878.4,260.49,UPI,SalesPerson_44
6422,CUST1468,Customer_435,Corporate,30-05-2024,06-06-2024,Same Day,West,Rajasthan,Furniture,Desk,8,2702,0,21616,3694.15,Credit Card,SalesPerson_7
6423,CUST1177,Customer_270,Corporate,26-04-2024,02-05-2024,Same Day,West,Maharashtra,Office Supplies,Printer Paper,9,2659,5,22734.45,6219.1,Net Banking,SalesPerson_12
6424,CUST1165,Customer_189,Consumer,23-09-2023,24-09-2023,Same Day,West,Gujarat,Office Supplies,Notebook,6,2638,0,15828,1896.16,Cash,SalesPerson_15
6425,CUST1118,Customer_448,Consumer,30-04-2022,03-05-2022,Express,West,Maharashtra,Electronics,Tablet,8,682,15,4637.6,1180.94,Credit Card,SalesPerson_28
6426,CUST1977,Customer_121,Consumer,14-04-2023,18-04-2023,Express,East,Assam,Electronics,Tablet,8,2530,15,17204,4751.79,Cash,SalesPerson_45
6427,CUST1565,Customer_235,Home Office,10-07-2024,17-07-2024,Express,West,Gujarat,Furniture,Table,7,1298,5,8631.7,2510.59,Net Banking,SalesPerson_9
6428,CUST1523,Customer_383,Corporate,21-10-2023,24-10-2023,Standard,East,Assam,Furniture,Desk,10,2248,15,19108,5638.14,Credit Card,SalesPerson_42
6429,CUST1234,Customer_295,Corporate,02-05-2022,06-05-2022,Standard,East,Odisha,Electronics,Laptop,6,1760,0,10560,2333.85,Net Banking,SalesPerson_8
6430,CUST1462,Customer_275,Corporate,20-12-2024,26-12-2024,Same Day,West,Gujarat,Office Supplies,Binder,8,1477,15,10043.6,2899.19,Debit Card,SalesPerson_18
6431,CUST1769,Customer_458,Corporate,16-01-2024,17-01-2024,Same Day,South,Karnataka,Office Supplies,Binder,10,2099,15,17841.5,3683.34,Credit Card,SalesPerson_31
6432,CUST1155,Customer_431,Corporate,09-07-2022,12-07-2022,Same Day,North,Haryana,Furniture,Chair,2,2945,5,5595.5,617.28,Credit Card,SalesPerson_31
6433,CUST1373,Customer_220,Home Office,06-02-2022,12-02-2022,Same Day,East,Assam,Office Supplies,Notebook,1,2603,5,2472.85,832.17,UPI,SalesPerson_14
6434,CUST1505,Customer_161,Corporate,13-08-2024,20-08-2024,Standard,North,Haryana,Furniture,Sofa,6,1035,5,5899.5,523.34,Cash,SalesPerson_23
6435,CUST1160,Customer_208,Consumer,07-03-2022,14-03-2022,Express,West,Gujarat,Office Supplies,Pen,6,2542,10,13726.8,4093.92,Credit Card,SalesPerson_32
6436,CUST1613,Customer_411,Consumer,30-05-2023,06-06-2023,Express,East,Odisha,Electronics,Tablet,3,828,0,2484,199.29,Credit Card,SalesPerson_34
6437,CUST1820,Customer_73,Consumer,11-06-2022,14-06-2022,Standard,North,Punjab,Office Supplies,Binder,7,1557,5,10354.05,657.95,Debit Card,SalesPerson_22
6438,CUST1729,Customer_42,Home Office,07-02-2023,12-02-2023,Express,South,Karnataka,Electronics,Laptop,10,2903,10,26127,7576.38,Credit Card,SalesPerson_2
6439,CUST1012,Customer_464,Home Office,03-04-2022,07-04-2022,Express,North,Delhi,Office Supplies,Printer Paper,9,1372,15,10495.8,666.25,Debit Card,SalesPerson_16
6440,CUST1861,Customer_411,Home Office,01-03-2022,08-03-2022,Same Day,East,Odisha,Electronics,Laptop,2,1700,10,3060,901.99,Debit Card,SalesPerson_45
6441,CUST1785,Customer_211,Consumer,23-11-2023,27-11-2023,Express,North,Delhi,Electronics,Headphones,9,112,0,1008,203.44,Cash,SalesPerson_32
6442,CUST1716,Customer_475,Corporate,03-04-2024,10-04-2024,Express,North,Punjab,Electronics,Headphones,9,328,0,2952,324.3,UPI,SalesPerson_26
6443,CUST1012,Customer_404,Consumer,27-01-2023,29-01-2023,Same Day,East,Odisha,Electronics,Headphones,10,2461,5,23379.5,5423.34,Net Banking,SalesPerson_32
6444,CUST1704,Customer_450,Home Office,09-08-2022,12-08-2022,Same Day,West,Maharashtra,Furniture,Desk,1,1865,15,1585.25,501.92,Credit Card,SalesPerson_28
6445,CUST1196,Customer_395,Consumer,16-09-2024,17-09-2024,Express,North,Delhi,Office Supplies,Pen,5,2733,5,12981.75,1130.01,Debit Card,SalesPerson_1
6446,CUST1008,Customer_392,Home Office,09-07-2024,10-07-2024,Same Day,South,Karnataka,Office Supplies,Printer Paper,4,2398,0,9592,1034.93,Cash,SalesPerson_33
6447,CUST1788,Customer_180,Corporate,14-03-2023,19-03-2023,Standard,West,Rajasthan,Electronics,Laptop,5,1411,5,6702.25,1646.38,Credit Card,SalesPerson_3
6448,CUST1634,Customer_270,Corporate,20-09-2023,21-09-2023,Same Day,South,Kerala,Office Supplies,Pen,4,2797,0,11188,2411.79,UPI,SalesPerson_12
6449,CUST1664,Customer_242,Corporate,25-12-2024,31-12-2024,Express,West,Gujarat,Furniture,Desk,4,860,0,3440,768.41,Credit Card,SalesPerson_14
6450,CUST1079,Customer_383,Corporate,27-06-2022,02-07-2022,Standard,West,Rajasthan,Electronics,Tablet,3,546,5,1556.1,110.16,Credit Card,SalesPerson_10
6451,CUST1280,Customer_141,Home Office,10-04-2023,12-04-2023,Same Day,North,Punjab,Office Supplies,Pen,8,1900,15,12920,2198.69,Debit Card,SalesPerson_36
6452,CUST1180,Customer_211,Consumer,11-02-2022,14-02-2022,Express,East,Assam,Office Supplies,Printer Paper,6,2595,10,14013,1705.47,UPI,SalesPerson_6
6453,CUST1470,Customer_478,Consumer,26-03-2023,30-03-2023,Standard,West,Rajasthan,Furniture,Sofa,10,556,5,5282,982.91,UPI,SalesPerson_26
6454,CUST1580,Customer_105,Home Office,08-09-2023,10-09-2023,Same Day,East,West Bengal,Furniture,Sofa,6,2564,5,14614.8,3764.85,Net Banking,SalesPerson_50
6455,CUST1624,Customer_310,Home Office,10-04-2022,14-04-2022,Same Day,West,Gujarat,Electronics,Laptop,6,1200,10,6480,1407.46,Cash,SalesPerson_12
6456,CUST1449,Customer_48,Consumer,27-05-2022,03-06-2022,Standard,North,Delhi,Electronics,Headphones,6,467,0,2802,492.37,Cash,SalesPerson_44
6457,CUST1207,Customer_390,Consumer,20-08-2024,26-08-2024,Same Day,West,Maharashtra,Furniture,Chair,7,2948,10,18572.4,3049.62,Net Banking,SalesPerson_38
6458,CUST1320,Customer_233,Home Office,04-03-2023,11-03-2023,Standard,North,Punjab,Furniture,Table,2,2173,10,3911.4,225.91,Cash,SalesPerson_29
6459,CUST1265,Customer_129,Corporate,10-12-2024,17-12-2024,Same Day,South,Kerala,Office Supplies,Printer Paper,3,1055,10,2848.5,438.53,Debit Card,SalesPerson_8
6460,CUST1799,Customer_254,Consumer,18-06-2023,25-06-2023,Standard,East,Odisha,Office Supplies,Printer Paper,3,1206,0,3618,609.96,UPI,SalesPerson_3
6461,CUST1515,Customer_395,Consumer,22-02-2024,25-02-2024,Express,East,West Bengal,Electronics,Tablet,2,1372,5,2606.8,299.55,Debit Card,SalesPerson_34
6462,CUST1918,Customer_61,Corporate,11-09-2024,14-09-2024,Same Day,North,Haryana,Furniture,Sofa,9,537,5,4591.35,1173.11,UPI,SalesPerson_44
6463,CUST1103,Customer_396,Consumer,24-04-2024,28-04-2024,Express,North,Haryana,Electronics,Mobile,4,1283,10,4618.8,1147.49,Debit Card,SalesPerson_3
6464,CUST1883,Customer_108,Corporate,28-06-2023,04-07-2023,Standard,West,Maharashtra,Electronics,Headphones,6,2541,5,14483.7,4818.18,Net Banking,SalesPerson_28
6465,CUST1597,Customer_221,Corporate,03-07-2022,05-07-2022,Express,South,Karnataka,Office Supplies,Binder,5,2582,5,12264.5,2605.08,Credit Card,SalesPerson_3
6466,CUST1002,Customer_24,Home Office,24-03-2024,27-03-2024,Express,East,Assam,Furniture,Desk,3,2713,0,8139,969.5,Debit Card,SalesPerson_12
6467,CUST1743,Customer_45,Home Office,30-07-2022,05-08-2022,Same Day,East,West Bengal,Electronics,Headphones,6,2258,10,12193.2,2589.38,UPI,SalesPerson_34
6468,CUST1968,Customer_25,Consumer,19-11-2022,25-11-2022,Standard,East,Assam,Office Supplies,Printer Paper,6,1599,0,9594,1399.76,Net Banking,SalesPerson_21
6469,CUST1076,Customer_64,Home Office,01-06-2023,02-06-2023,Standard,East,Odisha,Furniture,Desk,1,1491,15,1267.35,405.08,Credit Card,SalesPerson_23
6470,CUST1462,Customer_389,Corporate,13-03-2024,19-03-2024,Same Day,West,Gujarat,Office Supplies,Printer Paper,5,411,15,1746.75,511.89,UPI,SalesPerson_4
6471,CUST1908,Customer_238,Consumer,28-07-2022,30-07-2022,Express,West,Maharashtra,Furniture,Table,10,295,15,2507.5,161.62,Net Banking,SalesPerson_34
6472,CUST1361,Customer_476,Corporate,24-02-2023,02-03-2023,Express,South,Karnataka,Office Supplies,Binder,3,2424,5,6908.4,1164.01,Cash,SalesPerson_50
6473,CUST1918,Customer_311,Corporate,28-02-2024,01-03-2024,Same Day,East,Odisha,Electronics,Laptop,7,2060,10,12978,1588.6,UPI,SalesPerson_14
6474,CUST1592,Customer_214,Consumer,05-04-2023,11-04-2023,Standard,East,Assam,Electronics,Mobile,9,2068,10,16750.8,2837.36,Credit Card,SalesPerson_14
6475,CUST1908,Customer_300,Corporate,07-09-2024,12-09-2024,Express,East,Odisha,Furniture,Sofa,10,1901,5,18059.5,6285.3,Credit Card,SalesPerson_23
6476,CUST1810,Customer_172,Corporate,22-03-2023,28-03-2023,Same Day,East,West Bengal,Office Supplies,Binder,8,818,5,6216.8,1713.87,UPI,SalesPerson_23
6477,CUST1593,Customer_64,Consumer,30-10-2023,01-11-2023,Express,East,West Bengal,Furniture,Sofa,2,2342,0,4684,502.08,Cash,SalesPerson_45
6478,CUST1921,Customer_332,Corporate,19-07-2024,23-07-2024,Standard,South,Karnataka,Office Supplies,Binder,9,1810,5,15475.5,4250.18,UPI,SalesPerson_44
6479,CUST1140,Customer_83,Home Office,16-10-2024,18-10-2024,Express,South,Karnataka,Office Supplies,Notebook,6,2412,10,13024.8,4092.62,UPI,SalesPerson_20
6480,CUST1469,Customer_324,Home Office,21-11-2024,25-11-2024,Standard,South,Kerala,Office Supplies,Binder,7,1875,10,11812.5,3916.87,Debit Card,SalesPerson_7
6481,CUST1391,Customer_59,Corporate,03-01-2023,04-01-2023,Express,South,Kerala,Furniture,Desk,5,764,10,3438,572.79,Cash,SalesPerson_31
6482,CUST1139,Customer_124,Home Office,29-05-2022,31-05-2022,Standard,North,Haryana,Electronics,Laptop,4,1116,0,4464,686.84,Net Banking,SalesPerson_50
6483,CUST1342,Customer_43,Corporate,13-08-2024,18-08-2024,Express,South,Karnataka,Office Supplies,Printer Paper,6,370,15,1887,548.03,Credit Card,SalesPerson_15
6484,CUST1467,Customer_61,Corporate,27-11-2022,29-11-2022,Standard,West,Gujarat,Furniture,Desk,10,188,15,1598,354.37,Debit Card,SalesPerson_13
6485,CUST1323,Customer_415,Consumer,10-04-2023,16-04-2023,Express,East,Assam,Office Supplies,Pen,7,1199,10,7553.7,1310.93,Cash,SalesPerson_31
6486,CUST1749,Customer_109,Home Office,01-06-2024,05-06-2024,Standard,East,Assam,Office Supplies,Printer Paper,7,2818,0,19726,4190.1,Net Banking,SalesPerson_48
6487,CUST1240,Customer_118,Home Office,05-03-2023,08-03-2023,Standard,North,Delhi,Electronics,Laptop,1,1702,10,1531.8,256.62,Net Banking,SalesPerson_21
6488,CUST1399,Customer_495,Corporate,03-11-2022,07-11-2022,Express,North,Delhi,Office Supplies,Pen,8,302,10,2174.4,454.04,Credit Card,SalesPerson_1
6489,CUST1948,Customer_470,Consumer,18-04-2022,23-04-2022,Express,West,Gujarat,Electronics,Tablet,2,1569,10,2824.2,828.6,Debit Card,SalesPerson_11
6490,CUST1464,Customer_263,Corporate,17-04-2024,23-04-2024,Express,East,Odisha,Furniture,Table,7,892,5,5931.8,444.43,Net Banking,SalesPerson_1
